#
#"Frequency / GHz"	"Z1 [Real Part] - Impedance / Ohm"
#----------------------------------------------------
6.0500000000000	51.047988891602
6.0550000000000	51.048339843750
6.0600000000000	51.048686981201
6.0650000000000	51.049041748047
6.0700000000000	51.049392700195
6.0750000000000	51.049743652344
6.0800000000000	51.050094604492
6.0850000000000	51.050449371338
6.0900000000000	51.050800323486
6.0950000000000	51.051155090332
6.1000000000000	51.051509857178
6.1050000000000	51.051864624023
6.1100000000000	51.052219390869
6.1150000000000	51.052574157715
6.1200000000000	51.052932739258
6.1250000000000	51.053287506104
6.1300000000000	51.053646087646
6.1350000000000	51.054004669189
6.1400000000000	51.054359436035
6.1450000000000	51.054718017578
6.1500000000000	51.055080413818
6.1550000000000	51.055438995361
6.1600000000000	51.055797576904
6.1650000000000	51.056159973145
6.1700000000000	51.056518554688
6.1750000000000	51.056880950928
6.1800000000000	51.057243347168
6.1850000000000	51.057605743408
6.1900000000000	51.057968139648
6.1950000000000	51.058330535889
6.2000000000000	51.058692932129
6.2050000000000	51.059059143066
6.2100000000000	51.059421539307
6.2150000000000	51.059787750244
6.2200000000000	51.060153961182
6.2250000000000	51.060520172119
6.2300000000000	51.060886383057
6.2350000000000	51.061252593994
6.2400000000000	51.061618804932
6.2450000000000	51.061988830566
6.2500000000000	51.062355041504
6.2550000000000	51.062725067139
6.2600000000000	51.063095092773
6.2650000000000	51.063461303711
6.2700000000000	51.063831329346
6.2750000000000	51.064205169678
6.2800000000000	51.064575195312
6.2850000000000	51.064945220947
6.2900000000000	51.065319061279
6.2950000000000	51.065689086914
6.3000000000000	51.066062927246
6.3050000000000	51.066436767578
6.3100000000000	51.066810607910
6.3150000000000	51.067184448242
6.3200000000000	51.067558288574
6.3250000000000	51.067935943604
6.3300000000000	51.068309783936
6.3350000000000	51.068687438965
6.3400000000000	51.069065093994
6.3450000000000	51.069438934326
6.3500000000000	51.069816589355
6.3550000000000	51.070198059082
6.3600000000000	51.070575714111
6.3650000000000	51.070953369141
6.3700000000000	51.071334838867
6.3750000000000	51.071712493896
6.3800000000000	51.072093963623
6.3850000000000	51.072475433350
6.3900000000000	51.072856903076
6.3950000000000	51.073238372803
6.4000000000000	51.073619842529
6.4050000000000	51.074001312256
6.4100000000000	51.074386596680
6.4150000000000	51.074768066406
6.4200000000000	51.075153350830
6.4250000000000	51.075538635254
6.4300000000000	51.075923919678
6.4350000000000	51.076309204102
6.4400000000000	51.076694488525
6.4450000000000	51.077079772949
6.4500000000000	51.077468872070
6.4550000000000	51.077854156494
6.4600000000000	51.078243255615
6.4650000000000	51.078632354736
6.4700000000000	51.079021453857
6.4750000000000	51.079410552979
6.4800000000000	51.079799652100
6.4850000000000	51.080188751221
6.4900000000000	51.080581665039
6.4950000000000	51.080970764160
6.5000000000000	51.081363677979
6.5050000000000	51.081756591797
6.5100000000000	51.082149505615
6.5150000000000	51.082542419434
6.5200000000000	51.082935333252
6.5250000000000	51.083328247070
6.5300000000000	51.083721160889
6.5350000000000	51.084117889404
6.5400000000000	51.084514617920
6.5450000000000	51.084907531738
6.5500000000000	51.085304260254
6.5550000000000	51.085700988770
6.5600000000000	51.086097717285
6.5650000000000	51.086498260498
6.5700000000000	51.086894989014
6.5750000000000	51.087291717529
6.5800000000000	51.087692260742
6.5850000000000	51.088092803955
6.5900000000000	51.088493347168
6.5950000000000	51.088893890381
6.6000000000000	51.089294433594
6.6050000000000	51.089694976807
6.6100000000000	51.090095520020
6.6150000000000	51.090499877930
6.6200000000000	51.090900421143
6.6250000000000	51.091304779053
6.6300000000000	51.091709136963
6.6350000000000	51.092113494873
6.6400000000000	51.092517852783
6.6450000000000	51.092922210693
6.6500000000000	51.093330383301
6.6550000000000	51.093734741211
6.6600000000000	51.094142913818
6.6650000000000	51.094547271729
6.6700000000000	51.094955444336
6.6750000000000	51.095363616943
6.6800000000000	51.095771789551
6.6850000000000	51.096183776855
6.6900000000000	51.096591949463
6.6950000000000	51.097000122070
6.7000000000000	51.097412109375
6.7050000000000	51.097824096680
6.7100000000000	51.098232269287
6.7150000000000	51.098644256592
6.7200000000000	51.099056243896
6.7250000000000	51.099472045898
6.7300000000000	51.099884033203
6.7350000000000	51.100296020508
6.7400000000000	51.100711822510
6.7450000000000	51.101127624512
6.7500000000000	51.101539611816
6.7550000000000	51.101955413818
6.7600000000000	51.102371215820
6.7650000000000	51.102790832520
6.7700000000000	51.103206634521
6.7750000000000	51.103622436523
6.7800000000000	51.104042053223
6.7850000000000	51.104461669922
6.7900000000000	51.104877471924
6.7950000000000	51.105297088623
6.8000000000000	51.105716705322
6.8050000000000	51.106140136719
6.8100000000000	51.106559753418
6.8150000000000	51.106979370117
6.8200000000000	51.107402801514
6.8250000000000	51.107822418213
6.8300000000000	51.108245849609
6.8350000000000	51.108669281006
6.8400000000000	51.109092712402
6.8450000000000	51.109516143799
6.8500000000000	51.109943389893
6.8550000000000	51.110366821289
6.8600000000000	51.110790252686
6.8650000000000	51.111217498779
6.8700000000000	51.111644744873
6.8750000000000	51.112071990967
6.8800000000000	51.112499237061
6.8850000000000	51.112926483154
6.8900000000000	51.113353729248
6.8950000000000	51.113784790039
6.9000000000000	51.114212036133
6.9050000000000	51.114643096924
6.9100000000000	51.115070343018
6.9150000000000	51.115501403809
6.9200000000000	51.115932464600
6.9250000000000	51.116363525391
6.9300000000000	51.116798400879
6.9350000000000	51.117229461670
6.9400000000000	51.117664337158
6.9450000000000	51.118095397949
6.9500000000000	51.118530273438
6.9550000000000	51.118965148926
6.9600000000000	51.119400024414
6.9650000000000	51.119834899902
6.9700000000000	51.120269775391
6.9750000000000	51.120704650879
6.9800000000000	51.121143341064
6.9850000000000	51.121582031250
6.9900000000000	51.122016906738
6.9950000000000	51.122455596924
7.0000000000000	51.122894287109
7.0050000000000	51.123332977295
7.0100000000000	51.123771667480
7.0150000000000	51.124214172363
7.0200000000000	51.124652862549
7.0250000000000	51.125095367432
7.0300000000000	51.125537872314
7.0350000000000	51.125976562500
7.0400000000000	51.126419067383
7.0450000000000	51.126861572266
7.0500000000000	51.127307891846
7.0550000000000	51.127750396729
7.0600000000000	51.128192901611
7.0650000000000	51.128639221191
7.0700000000000	51.129085540771
7.0750000000000	51.129531860352
7.0800000000000	51.129978179932
7.0850000000000	51.130424499512
7.0900000000000	51.130870819092
7.0950000000000	51.131317138672
7.1000000000000	51.131767272949
7.1050000000000	51.132213592529
7.1100000000000	51.132663726807
7.1150000000000	51.133113861084
7.1200000000000	51.133563995361
7.1250000000000	51.134014129639
7.1300000000000	51.134464263916
7.1350000000000	51.134914398193
7.1400000000000	51.135368347168
7.1450000000000	51.135818481445
7.1500000000000	51.136272430420
7.1550000000000	51.136726379395
7.1600000000000	51.137180328369
7.1650000000000	51.137634277344
7.1700000000000	51.138088226318
7.1750000000000	51.138542175293
7.1800000000000	51.138999938965
7.1850000000000	51.139453887939
7.1900000000000	51.139911651611
7.1950000000000	51.140369415283
7.2000000000000	51.140827178955
7.2050000000000	51.141284942627
7.2100000000000	51.141742706299
7.2150000000000	51.142200469971
7.2200000000000	51.142658233643
7.2250000000000	51.143119812012
7.2300000000000	51.143581390381
7.2350000000000	51.144039154053
7.2400000000000	51.144500732422
7.2450000000000	51.144962310791
7.2500000000000	51.145427703857
7.2550000000000	51.145889282227
7.2600000000000	51.146350860596
7.2650000000000	51.146816253662
7.2700000000000	51.147277832031
7.2750000000000	51.147743225098
7.2800000000000	51.148208618164
7.2850000000000	51.148674011230
7.2900000000000	51.149139404297
7.2950000000000	51.149608612061
7.3000000000000	51.150074005127
7.3050000000000	51.150539398193
7.3100000000000	51.151008605957
7.3150000000000	51.151477813721
7.3200000000000	51.151947021484
7.3250000000000	51.152416229248
7.3300000000000	51.152885437012
7.3350000000000	51.153354644775
7.3400000000000	51.153827667236
7.3450000000000	51.154296875000
7.3500000000000	51.154769897461
7.3550000000000	51.155239105225
7.3600000000000	51.155712127686
7.3650000000000	51.156185150146
7.3700000000000	51.156658172607
7.3750000000000	51.157135009766
7.3800000000000	51.157608032227
7.3850000000000	51.158084869385
7.3900000000000	51.158557891846
7.3950000000000	51.159034729004
7.4000000000000	51.159511566162
7.4050000000000	51.159988403320
7.4100000000000	51.160465240479
7.4150000000000	51.160942077637
7.4200000000000	51.161422729492
7.4250000000000	51.161899566650
7.4300000000000	51.162380218506
7.4350000000000	51.162857055664
7.4400000000000	51.163337707520
7.4450000000000	51.163818359375
7.4500000000000	51.164299011230
7.4550000000000	51.164783477783
7.4600000000000	51.165264129639
7.4650000000000	51.165744781494
7.4700000000000	51.166229248047
7.4750000000000	51.166713714600
7.4800000000000	51.167198181152
7.4850000000000	51.167682647705
7.4900000000000	51.168167114258
7.4950000000000	51.168651580811
7.5000000000000	51.169136047363
7.5050000000000	51.169624328613
7.5100000000000	51.170108795166
7.5150000000000	51.170597076416
7.5200000000000	51.171085357666
7.5250000000000	51.171573638916
7.5300000000000	51.172061920166
7.5350000000000	51.172550201416
7.5400000000000	51.173038482666
7.5450000000000	51.173530578613
7.5500000000000	51.174022674561
7.5550000000000	51.174510955811
7.5600000000000	51.175003051758
7.5650000000000	51.175495147705
7.5700000000000	51.175987243652
7.5750000000000	51.176479339600
7.5800000000000	51.176975250244
7.5850000000000	51.177467346191
7.5900000000000	51.177963256836
7.5950000000000	51.178455352783
7.6000000000000	51.178951263428
7.6050000000000	51.179447174072
7.6100000000000	51.179943084717
7.6150000000000	51.180438995361
7.6200000000000	51.180938720703
7.6250000000000	51.181434631348
7.6300000000000	51.181934356689
7.6350000000000	51.182430267334
7.6400000000000	51.182929992676
7.6450000000000	51.183429718018
7.6500000000000	51.183929443359
7.6550000000000	51.184429168701
7.6600000000000	51.184932708740
7.6650000000000	51.185432434082
7.6700000000000	51.185935974121
7.6750000000000	51.186435699463
7.6800000000000	51.186939239502
7.6850000000000	51.187442779541
7.6900000000000	51.187946319580
7.6950000000000	51.188449859619
7.7000000000000	51.188957214355
7.7050000000000	51.189460754395
7.7100000000000	51.189968109131
7.7150000000000	51.190471649170
7.7200000000000	51.190979003906
7.7250000000000	51.191486358643
7.7300000000000	51.191993713379
7.7350000000000	51.192501068115
7.7400000000000	51.193008422852
7.7450000000000	51.193519592285
7.7500000000000	51.194026947021
7.7550000000000	51.194538116455
7.7600000000000	51.195049285889
7.7650000000000	51.195560455322
7.7700000000000	51.196071624756
7.7750000000000	51.196582794189
7.7800000000000	51.197093963623
7.7850000000000	51.197605133057
7.7900000000000	51.198120117188
7.7950000000000	51.198635101318
7.8000000000000	51.199146270752
7.8050000000000	51.199661254883
7.8100000000000	51.200176239014
7.8150000000000	51.200691223145
7.8200000000000	51.201210021973
7.8250000000000	51.201725006104
7.8300000000000	51.202243804932
7.8350000000000	51.202758789062
7.8400000000000	51.203277587891
7.8450000000000	51.203796386719
7.8500000000000	51.204315185547
7.8550000000000	51.204833984375
7.8600000000000	51.205352783203
7.8650000000000	51.205875396729
7.8700000000000	51.206394195557
7.8750000000000	51.206916809082
7.8800000000000	51.207439422607
7.8850000000000	51.207958221436
7.8900000000000	51.208480834961
7.8950000000000	51.209007263184
7.9000000000000	51.209529876709
7.9050000000000	51.210052490234
7.9100000000000	51.210578918457
7.9150000000000	51.211101531982
7.9200000000000	51.211627960205
7.9250000000000	51.212154388428
7.9300000000000	51.212680816650
7.9350000000000	51.213207244873
7.9400000000000	51.213733673096
7.9450000000000	51.214263916016
7.9500000000000	51.214790344238
7.9550000000000	51.215320587158
7.9600000000000	51.215847015381
7.9650000000000	51.216377258301
7.9700000000000	51.216907501221
7.9750000000000	51.217437744141
7.9800000000000	51.217967987061
7.9850000000000	51.218502044678
7.9900000000000	51.219032287598
7.9950000000000	51.219566345215
8.0000000000000	51.220100402832
8.0050000000000	51.220630645752
8.0100000000000	51.221164703369
8.0150000000000	51.221698760986
8.0200000000000	51.222236633301
8.0250000000000	51.222770690918
8.0300000000000	51.223304748535
8.0350000000000	51.223842620850
8.0400000000000	51.224380493164
8.0450000000000	51.224918365479
8.0500000000000	51.225456237793
8.0550000000000	51.225994110107
8.0600000000000	51.226531982422
8.0650000000000	51.227069854736
8.0700000000000	51.227611541748
8.0750000000000	51.228149414062
8.0800000000000	51.228691101074
8.0850000000000	51.229232788086
8.0900000000000	51.229774475098
8.0950000000000	51.230316162109
8.1000000000000	51.230857849121
8.1050000000000	51.231399536133
8.1100000000000	51.231941223145
8.1150000000000	51.232486724854
8.1200000000000	51.233032226562
8.1250000000000	51.233577728271
8.1300000000000	51.234119415283
8.1350000000000	51.234664916992
8.1400000000000	51.235214233398
8.1450000000000	51.235759735107
8.1500000000000	51.236305236816
8.1550000000000	51.236854553223
8.1600000000000	51.237403869629
8.1650000000000	51.237949371338
8.1700000000000	51.238498687744
8.1750000000000	51.239048004150
8.1800000000000	51.239597320557
8.1850000000000	51.240150451660
8.1900000000000	51.240699768066
8.1950000000000	51.241252899170
8.2000000000000	51.241802215576
8.2050000000000	51.242355346680
8.2100000000000	51.242908477783
8.2150000000000	51.243461608887
8.2200000000000	51.244014739990
8.2250000000000	51.244567871094
8.2300000000000	51.245124816895
8.2350000000000	51.245677947998
8.2400000000000	51.246234893799
8.2450000000000	51.246791839600
8.2500000000000	51.247348785400
8.2550000000000	51.247905731201
8.2600000000000	51.248462677002
8.2650000000000	51.249019622803
8.2700000000000	51.249576568604
8.2750000000000	51.250137329102
8.2800000000000	51.250694274902
8.2850000000000	51.251255035400
8.2900000000000	51.251815795898
8.2950000000000	51.252376556396
8.3000000000000	51.252937316895
8.3050000000000	51.253498077393
8.3100000000000	51.254062652588
8.3150000000000	51.254623413086
8.3200000000000	51.255187988281
8.3250000000000	51.255748748779
8.3300000000000	51.256313323975
8.3350000000000	51.256877899170
8.3400000000000	51.257442474365
8.3450000000000	51.258010864258
8.3500000000000	51.258575439453
8.3550000000000	51.259140014648
8.3600000000000	51.259708404541
8.3650000000000	51.260276794434
8.3700000000000	51.260845184326
8.3750000000000	51.261413574219
8.3800000000000	51.261981964111
8.3850000000000	51.262550354004
8.3900000000000	51.263118743896
8.3950000000000	51.263690948486
8.4000000000000	51.264259338379
8.4050000000000	51.264831542969
8.4100000000000	51.265403747559
8.4150000000000	51.265975952148
8.4200000000000	51.266548156738
8.4250000000000	51.267120361328
8.4300000000000	51.267692565918
8.4350000000000	51.268268585205
8.4400000000000	51.268840789795
8.4450000000000	51.269416809082
8.4500000000000	51.269992828369
8.4550000000000	51.270568847656
8.4600000000000	51.271144866943
8.4650000000000	51.271720886230
8.4700000000000	51.272296905518
8.4750000000000	51.272872924805
8.4800000000000	51.273452758789
8.4850000000000	51.274032592773
8.4900000000000	51.274608612061
8.4950000000000	51.275188446045
8.5000000000000	51.275768280029
8.5050000000000	51.276351928711
8.5100000000000	51.276931762695
8.5150000000000	51.277511596680
8.5200000000000	51.278095245361
8.5250000000000	51.278675079346
8.5300000000000	51.279258728027
8.5350000000000	51.279842376709
8.5400000000000	51.280426025391
8.5450000000000	51.281009674072
8.5500000000000	51.281593322754
8.5550000000000	51.282180786133
8.5600000000000	51.282764434814
8.5650000000000	51.283351898193
8.5700000000000	51.283939361572
8.5750000000000	51.284523010254
8.5800000000000	51.285110473633
8.5850000000000	51.285701751709
8.5900000000000	51.286289215088
8.5950000000000	51.286876678467
8.6000000000000	51.287467956543
8.6050000000000	51.288055419922
8.6100000000000	51.288646697998
8.6150000000000	51.289237976074
8.6200000000000	51.289829254150
8.6250000000000	51.290420532227
8.6300000000000	51.291011810303
8.6350000000000	51.291603088379
8.6400000000000	51.292198181152
8.6450000000000	51.292789459229
8.6500000000000	51.293384552002
8.6550000000000	51.293979644775
8.6600000000000	51.294574737549
8.6650000000000	51.295169830322
8.6700000000000	51.295764923096
8.6750000000000	51.296363830566
8.6800000000000	51.296958923340
8.6850000000000	51.297557830811
8.6900000000000	51.298152923584
8.6950000000000	51.298751831055
8.7000000000000	51.299350738525
8.7050000000000	51.299949645996
8.7100000000000	51.300548553467
8.7150000000000	51.301147460938
8.7200000000000	51.301750183105
8.7250000000000	51.302349090576
8.7300000000000	51.302951812744
8.7350000000000	51.303554534912
8.7400000000000	51.304157257080
8.7450000000000	51.304759979248
8.7500000000000	51.305362701416
8.7550000000000	51.305965423584
8.7600000000000	51.306571960449
8.7650000000000	51.307174682617
8.7700000000000	51.307781219482
8.7750000000000	51.308383941650
8.7800000000000	51.308990478516
8.7850000000000	51.309597015381
8.7900000000000	51.310203552246
8.7950000000000	51.310813903809
8.8000000000000	51.311420440674
8.8050000000000	51.312030792236
8.8100000000000	51.312637329102
8.8150000000000	51.313247680664
8.8200000000000	51.313858032227
8.8250000000000	51.314468383789
8.8300000000000	51.315078735352
8.8350000000000	51.315689086914
8.8400000000000	51.316299438477
8.8450000000000	51.316913604736
8.8500000000000	51.317527770996
8.8550000000000	51.318138122559
8.8600000000000	51.318752288818
8.8650000000000	51.319366455078
8.8700000000000	51.319980621338
8.8750000000000	51.320594787598
8.8800000000000	51.321212768555
8.8850000000000	51.321826934814
8.8900000000000	51.322444915771
8.8950000000000	51.323059082031
8.9000000000000	51.323677062988
8.9050000000000	51.324295043945
8.9100000000000	51.324913024902
8.9150000000000	51.325531005859
8.9200000000000	51.326152801514
8.9250000000000	51.326770782471
8.9300000000000	51.327388763428
8.9350000000000	51.328010559082
8.9400000000000	51.328632354736
8.9450000000000	51.329254150391
8.9500000000000	51.329875946045
8.9550000000000	51.330497741699
8.9600000000000	51.331119537354
8.9650000000000	51.331745147705
8.9700000000000	51.332366943359
8.9750000000000	51.332992553711
8.9800000000000	51.333618164062
8.9850000000000	51.334239959717
8.9900000000000	51.334865570068
8.9950000000000	51.335491180420
9.0000000000000	51.336120605469
9.0050000000000	51.336746215820
9.0100000000000	51.337375640869
9.0150000000000	51.338001251221
9.0200000000000	51.338630676270
9.0250000000000	51.339260101318
9.0300000000000	51.339889526367
9.0350000000000	51.340518951416
9.0400000000000	51.341148376465
9.0450000000000	51.341777801514
9.0500000000000	51.342411041260
9.0550000000000	51.343040466309
9.0600000000000	51.343673706055
9.0650000000000	51.344306945801
9.0700000000000	51.344940185547
9.0750000000000	51.345573425293
9.0800000000000	51.346206665039
9.0850000000000	51.346839904785
9.0900000000000	51.347476959229
9.0950000000000	51.348110198975
9.1000000000000	51.348747253418
9.1050000000000	51.349384307861
9.1100000000000	51.350021362305
9.1150000000000	51.350658416748
9.1200000000000	51.351295471191
9.1250000000000	51.351932525635
9.1300000000000	51.352573394775
9.1350000000000	51.353210449219
9.1400000000000	51.353851318359
9.1450000000000	51.354488372803
9.1500000000000	51.355129241943
9.1550000000000	51.355770111084
9.1600000000000	51.356410980225
9.1650000000000	51.357055664062
9.1700000000000	51.357696533203
9.1750000000000	51.358337402344
9.1800000000000	51.358982086182
9.1850000000000	51.359626770020
9.1900000000000	51.360271453857
9.1950000000000	51.360916137695
9.2000000000000	51.361560821533
9.2050000000000	51.362205505371
9.2100000000000	51.362850189209
9.2150000000000	51.363498687744
9.2200000000000	51.364143371582
9.2250000000000	51.364791870117
9.2300000000000	51.365440368652
9.2350000000000	51.366088867188
9.2400000000000	51.366737365723
9.2450000000000	51.367385864258
9.2500000000000	51.368034362793
9.2550000000000	51.368686676025
9.2600000000000	51.369335174561
9.2650000000000	51.369987487793
9.2700000000000	51.370635986328
9.2750000000000	51.371288299561
9.2800000000000	51.371940612793
9.2850000000000	51.372596740723
9.2900000000000	51.373249053955
9.2950000000000	51.373901367188
9.3000000000000	51.374557495117
9.3050000000000	51.375209808350
9.3100000000000	51.375865936279
9.3150000000000	51.376522064209
9.3200000000000	51.377178192139
9.3250000000000	51.377834320068
9.3300000000000	51.378490447998
9.3350000000000	51.379146575928
9.3400000000000	51.379806518555
9.3450000000000	51.380466461182
9.3500000000000	51.381122589111
9.3550000000000	51.381782531738
9.3600000000000	51.382442474365
9.3650000000000	51.383102416992
9.3700000000000	51.383762359619
9.3750000000000	51.384426116943
9.3800000000000	51.385086059570
9.3850000000000	51.385746002197
9.3900000000000	51.386409759521
9.3950000000000	51.387073516846
9.4000000000000	51.387737274170
9.4050000000000	51.388401031494
9.4100000000000	51.389064788818
9.4150000000000	51.389728546143
9.4200000000000	51.390396118164
9.4250000000000	51.391059875488
9.4300000000000	51.391727447510
9.4350000000000	51.392391204834
9.4400000000000	51.393058776855
9.4450000000000	51.393726348877
9.4500000000000	51.394393920898
9.4550000000000	51.395065307617
9.4600000000000	51.395732879639
9.4650000000000	51.396400451660
9.4700000000000	51.397071838379
9.4750000000000	51.397743225098
9.4800000000000	51.398414611816
9.4850000000000	51.399082183838
9.4900000000000	51.399757385254
9.4950000000000	51.400428771973
9.5000000000000	51.401100158691
9.5050000000000	51.401771545410
9.5100000000000	51.402446746826
9.5150000000000	51.403121948242
9.5200000000000	51.403793334961
9.5250000000000	51.404468536377
9.5300000000000	51.405143737793
9.5350000000000	51.405818939209
9.5400000000000	51.406497955322
9.5450000000000	51.407173156738
9.5500000000000	51.407852172852
9.5550000000000	51.408527374268
9.5600000000000	51.409206390381
9.5650000000000	51.409885406494
9.5700000000000	51.410564422607
9.5750000000000	51.411243438721
9.5800000000000	51.411922454834
9.5850000000000	51.412601470947
9.5900000000000	51.413284301758
9.5950000000000	51.413963317871
9.6000000000000	51.414646148682
9.6050000000000	51.415328979492
9.6100000000000	51.416011810303
