#
#"Frequency / GHz"	"S1,1 [Real/Imaginary Part] [Re]"	"S1,1 [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------
5.0000000000000	0.93322329291814	0.35391419453333
5.0050000000000	0.93531042948693	0.34835004625332
5.0100000000000	0.93736437333063	0.34277363049865
5.0150000000000	0.93938492315757	0.33718550193548
5.0200000000000	0.94137231274500	0.33158501946547
5.0250000000000	0.94332631173281	0.32597281893590
5.0300000000000	0.94524700937212	0.32034863575399
5.0350000000000	0.94713384763667	0.31471410733666
5.0400000000000	0.94898741485434	0.30906748304686
5.0450000000000	0.95080729838694	0.30341000194241
5.0500000000000	0.95259346527413	0.29774175253232
5.0550000000000	0.95434569366470	0.29206347193197
5.0600000000000	0.95606433550996	0.28637398446905
5.0650000000000	0.95774907409869	0.28067432956699
5.0700000000000	0.95939981809137	0.27496480061154
5.0750000000000	0.96101639440506	0.26924603246156
5.0800000000000	0.96259887336913	0.26351776602270
5.0850000000000	0.96414735094815	0.25777966316342
5.0900000000000	0.96566172228320	0.25203206374021
5.0950000000000	0.96714159871381	0.24627648369532
5.1000000000000	0.96858750940387	0.24051082176737
5.1050000000000	0.96999881352875	0.23473762658517
5.1100000000000	0.97137582836353	0.22895562992586
5.1150000000000	0.97271836450218	0.22316560198663
5.1200000000000	0.97402638628454	0.21736769172374
5.1250000000000	0.97529995652820	0.21156160655548
5.1300000000000	0.97653890416608	0.20574811107041
5.1350000000000	0.97774310215473	0.19992782373410
5.1400000000000	0.97891260212109	0.19410051141880
5.1450000000000	0.98004746506121	0.18826585494685
5.1500000000000	0.98114763532635	0.18242410220399
5.1550000000000	0.98221289771662	0.17657638496214
5.1600000000000	0.98324322672388	0.17072288760026
5.1650000000000	0.98423882270117	0.16486247495062
5.1700000000000	0.98519948451404	0.15899626429120
5.1750000000000	0.98612517551827	0.15312447255161
5.1800000000000	0.98701587556251	0.14724724908361
5.1850000000000	0.98787154301638	0.14136485433478
5.1900000000000	0.98869214135962	0.13547755084209
5.1950000000000	0.98947778253386	0.12958447079395
5.2000000000000	0.99022811534658	0.12368828467005
5.2050000000000	0.99094347985817	0.11778632901293
5.2100000000000	0.99162361077992	0.11188071571767
5.2150000000000	0.99226854615536	0.10597115413916
5.2200000000000	0.99287820809200	0.10005840909305
5.2250000000000	0.99345276957430	0.094140684642352
5.2300000000000	0.99399197662509	0.088220617118204
5.2350000000000	0.99449597638833	0.082296547953473
5.2400000000000	0.99496459652610	0.076370554444671
5.2450000000000	0.99539793503417	0.070441380767405
5.2500000000000	0.99579596704579	0.064509313066576
5.2550000000000	0.99615861662434	0.058575452943643
5.2600000000000	0.99648592586151	0.052639117609374
5.2650000000000	0.99677781445053	0.046701876653329
5.2700000000000	0.99703438125325	0.040761626389355
5.2750000000000	0.99725554601842	0.034819941003962
5.2800000000000	0.99744127107536	0.028878070343552
5.2850000000000	0.99759158796317	0.022935202364802
5.2900000000000	0.99770651047092	0.016990600784111
5.2950000000000	0.99778601276117	0.011044947378711
5.3000000000000	0.99783007497601	0.0050994570733150
5.3050000000000	0.99783871131805	-0.00084566823361675
5.3100000000000	0.99781191268668	-0.0067917176965341
5.3150000000000	0.99774967835253	-0.012737467231878
5.3200000000000	0.99765201123606	-0.018682713886513
5.3250000000000	0.99751894125326	-0.024626281335409
5.3300000000000	0.99735042895538	-0.030569887938079
5.3350000000000	0.99714650076186	-0.036512365161168
5.3400000000000	0.99690715900798	-0.042453509379065
5.3450000000000	0.99663241552508	-0.048393082718414
5.3500000000000	0.99632228479268	-0.054330889863819
5.3550000000000	0.99597671180149	-0.060267679092729
5.3600000000000	0.99559579273018	-0.066201804358113
5.3650000000000	0.99517955210058	-0.072133033087454
5.3700000000000	0.99472793392661	-0.078062134950169
5.3750000000000	0.99424098900932	-0.083988425549204
5.3800000000000	0.99371864493164	-0.089912638534841
5.3850000000000	0.99316109209549	-0.095832658137177
5.3900000000000	0.99256826463564	-0.10174922396718
5.3950000000000	0.99194013946251	-0.10766259209025
5.4000000000000	0.99127678126684	-0.11357208588127
5.4050000000000	0.99057820983810	-0.11947752285580
5.4100000000000	0.98984446271428	-0.12537861152240
5.4150000000000	0.98907542488535	-0.13127619669014
5.4200000000000	0.98827137418973	-0.13716812525811
5.4250000000000	0.98743209093880	-0.14305605646843
5.4300000000000	0.98655793864922	-0.14893743839011
5.4350000000000	0.98564852704954	-0.15481490922030
5.4400000000000	0.98470417698195	-0.16068634451179
5.4450000000000	0.98372476543785	-0.16655251748694
5.4500000000000	0.98271048941554	-0.17241222162417
5.4550000000000	0.98166113638870	-0.17826669704523
5.4600000000000	0.98057698344014	-0.18411434054717
5.4650000000000	0.97945799550831	-0.18995539992567
5.4700000000000	0.97830431170900	-0.19578914878733
5.4750000000000	0.97711567584892	-0.20161686685982
5.4800000000000	0.97589232870206	-0.20743735071995
5.4850000000000	0.97463430492770	-0.21325041264093
5.4900000000000	0.97334175879286	-0.21905537775533
5.4950000000000	0.97201441171761	-0.22485346852518
5.5000000000000	0.97065263423484	-0.23064304859829
5.5050000000000	0.96925626140903	-0.23642482554880
5.5100000000000	0.96782555470849	-0.24219771258808
5.5150000000000	0.96636046949684	-0.24796191698901
5.5200000000000	0.96486080662333	-0.25371819007323
5.5250000000000	0.96332697951879	-0.25946491970058
5.5300000000000	0.96175877903158	-0.26520288522432
5.5350000000000	0.96015668021707	-0.27093039420652
5.5400000000000	0.95852005574822	-0.27664964715262
5.5450000000000	0.95684962793947	-0.28235810416576
5.5500000000000	0.95514493031357	-0.28805737476409
